Date,Store,store_weekly_sales,date_independent_store_weekly_sales,efficiency_index,CPI,Size
2010-02-05,40,776739.8799999999,4057.612982546132,2.616413780070112,191.42778854000005,155083
2010-02-05,41,675877.3400000002,3530.716962019186,1.7984407995167029,191.42778854000005,196321
2010-02-05,42,217861.92000000004,1138.0893111789587,2.8674459843259226,191.42778854000005,39690
2010-02-05,43,411975.56000000006,2152.119935888593,5.2411473768656975,191.42778854000005,41062
2010-02-05,44,198460.99000000005,1036.7407549010595,2.5976967048385355,191.42778854000005,39910
2010-02-05,45,448549.27999999997,2343.177463528357,1.9820315033102043,191.42778854000005,118221
2010-02-12,1,792483.02,4137.230791174348,2.734184179476158,191.54914482666666,151315
2010-02-12,2,1352217.18,7059.37466452082,3.489436680154824,191.54914482666666,202307
2010-02-12,3,351400.74,1834.5200147877636,4.90618318032671,191.54914482666666,37392
2010-02-12,4,1686348.2400000002,8803.73672002546,4.276502683836076,191.54914482666666,205863
2010-02-12,5,273482.64999999997,1427.7414302604961,4.093882237306082,191.54914482666666,34875
2010-02-12,6,944634.8899999998,4931.553679630376,2.4352750201873414,191.54914482666666,202505
2010-02-12,7,349570.43000000005,1824.9647124048884,2.580805102887571,191.54914482666666,70713
2010-02-12,8,691478.78,3609.928828581934,2.327814924477962,191.54914482666666,155078
2010-02-12,9,326484.98000000004,1704.4449887543856,1.354529407035027,191.54914482666666,125833
2010-02-12,10,1703986.8999999997,8895.820973473632,7.0316025147603645,191.54914482666666,126512
2010-02-12,11,1292187.8400000003,6745.98595138237,3.251093234850467,191.54914482666666,207499
2010-02-12,12,635106.8099999998,3315.6337532840967,2.9541097964005925,191.54914482666666,112238
2010-02-12,13,1119088.9100000001,5842.30700174969,2.660164738391277,191.54914482666666,219622
2010-02-12,14,1338790.9299999997,6989.281686490823,3.479020043251214,191.54914482666666,200898
2010-02-12,15,473651.13,2472.7394655225853,1.9983832366410899,191.54914482666666,123737
2010-02-12,16,375602.73000000004,1960.8687386199713,3.4282720048603443,191.54914482666666,57197
2010-02-12,17,631829.3399999999,3298.523418476986,3.5396439654000362,191.54914482666666,93188
2010-02-12,18,731366.71,3818.1674507699613,3.16458558906116,191.54914482666666,120653
2010-02-12,19,1278040.7199999997,6672.12960494552,3.2735562459562257,191.54914482666666,203819
2010-02-12,20,1652392.4699999997,8626.467486948344,4.234015316895066,191.54914482666666,203742
2010-02-12,21,531367.0399999999,2774.05070370236,1.9791040000159525,191.54914482666666,140167
2010-02-12,22,791567.6299999999,4132.451913143708,3.4564700629354266,191.54914482666666,119557
2010-02-12,23,864031.83,4510.757961262968,3.9383915214505585,191.54914482666666,114533
2010-02-12,24,991237.46,5174.846700030812,2.5389422477937837,191.54914482666666,203819
2010-02-12,25,288349.32,1505.3542539222929,1.1750757210162543,191.54914482666666,128107
2010-02-12,26,680119.2999999999,3550.6256142017323,2.328080631947265,191.54914482666666,152513
2010-02-12,27,1244085.85,6494.8650704015245,3.1808883508999353,191.54914482666666,204184
2010-02-12,28,936193.1999999998,4887.483057401084,2.369091456893818,191.54914482666666,206302
2010-02-12,29,396300.45999999996,2068.9231495061663,2.209490964679047,191.54914482666666,93638
2010-02-12,30,375173.36999999994,1958.6272250888685,4.5562185379381885,191.54914482666666,42988
2010-02-12,31,843469.2799999999,4403.4092700505535,2.1611824638284927,191.54914482666666,203750
2010-02-12,32,959470.5599999998,5009.004664929344,2.467404899796235,191.54914482666666,203007
2010-02-12,33,239867.92000000004,1252.2526279981942,3.155083466863679,191.54914482666666,39690
2010-02-12,34,702735.9300000002,3668.6978197470303,2.320286514633132,191.54914482666666,158114
2010-02-12,35,538101.75,2809.2098792032184,2.7094741362479318,191.54914482666666,103681
2010-02-12,36,457652.88,2389.2191239701506,5.986517474242422,191.54914482666666,39910
2010-02-12,37,470003.44000000006,2453.696363015911,6.148074074206743,191.54914482666666,39910
2010-02-12,38,204232.13,1066.2126953623845,2.6863509583330423,191.54914482666666,39690
2010-02-12,39,648694.92,3386.571736391754,1.839438450261396,191.54914482666666,184109
2010-02-12,40,669110.3799999999,3493.152530675507,2.2524406483466963,191.54914482666666,155083
2010-02-12,41,702121.3800000001,3665.4895047187583,1.867089870527737,191.54914482666666,196321
2010-02-12,42,433317.1099999999,2262.171989293451,5.699601887864579,191.54914482666666,39690
2010-02-12,43,518075.96,2704.6633931402216,6.58677948745853,191.54914482666666,41062
2010-02-12,44,250757.22000000006,1309.1012242675943,3.2801333607306296,191.54914482666666,39910
2010-02-12,45,399442.52,2085.3265639032566,1.763922284453064,191.54914482666666,118221
2010-02-19,1,799708.5399999998,4173.905576544379,2.7584215553939657,191.59718046666666,151315
2010-02-19,2,1521667.6200000003,7942.014680454728,3.9257241125886537,191.59718046666666,202307
2010-02-19,3,228244.56999999998,1191.2731150013406,3.1859037093531786,191.59718046666666,37392
2010-02-19,4,1662310.9899999995,8676.072298930318,4.21448842139205,191.59718046666666,205863
2010-02-19,5,179128.78999999998,934.923935538624,2.6807854782469507,191.59718046666666,34875
2010-02-19,6,1192746.0,6225.27950095544,3.074136194639856,191.59718046666666,202505
2010-02-19,7,383474.09000000014,2001.4599852982465,2.8303989157555844,191.59718046666666,70713
2010-02-19,8,749350.89,3911.0747254987355,2.522004878511933,191.59718046666666,155078
2010-02-19,9,351806.19,1836.1762377876219,1.4592167696769702,191.59718046666666,125833
2010-02-19,10,1492278.6699999997,7788.625419044831,6.156432132165195,191.59718046666666,126512
2010-02-19,11,958534.6700000002,5002.86417402036,2.411030498470046,191.59718046666666,207499
2010-02-19,12,677154.0400000002,3534.258898542658,3.1488968963654536,191.59718046666666,112238
2010-02-19,13,1323924.99,6909.939837190514,3.146287638392563,191.59718046666666,219622
2010-02-19,14,1386831.86,7238.268624946053,3.6029570353841516,191.59718046666666,200898
2010-02-19,15,440323.37000000005,2298.1724936009996,1.8573041964820545,191.59718046666666,123737
2010-02-19,16,371884.68999999977,1940.9716212640135,3.393485010164892,191.59718046666666,57197
2010-02-19,17,609077.01,3178.945580078434,3.41132504193505,191.59718046666666,93188
2010-02-19,18,836629.2299999999,4366.605124158147,3.619143431293169,191.59718046666666,120653
2010-02-19,19,952474.95,4971.2367774937475,2.4390448277607817,191.59718046666666,203819
2010-02-19,20,1453510.83,7586.285071939648,3.723476294499734,191.59718046666666,203742
2010-02-19,21,551663.2800000001,2879.287047211931,2.054183257979361,191.59718046666666,140167
2010-02-19,22,580766.78,3031.186464150706,2.5353483812329736,191.59718046666666,119557
2010-02-19,23,850913.5399999998,4441.158987452002,3.8776239052954193,191.59718046666666,114533
2010-02-19,24,1046952.9199999999,5464.344086118453,2.680978753756251,191.59718046666666,203819
2010-02-19,25,548129.4700000001,2860.8430910357865,2.23316687693552,191.59718046666666,128107
2010-02-19,26,603791.0499999998,3151.3566563420545,2.0662872386891964,191.59718046666666,152513
2010-02-19,27,1172460.06,6119.401429312683,2.997003403456041,191.59718046666666,204184
2010-02-19,28,1057076.7300000002,5517.1831204682385,2.674323622877257,191.59718046666666,206302
2010-02-19,29,385203.91999999987,2010.4884584510687,2.1470860745114897,191.59718046666666,93638
2010-02-19,30,252491.55,1317.824977304024,3.0655647559877734,191.59718046666666,42988
2010-02-19,31,717759.62,3746.190931681654,1.8386213161627751,191.59718046666666,203750
2010-02-19,32,705110.4099999999,3680.17111881598,1.8128296653888685,191.59718046666666,203007
2010-02-19,33,257258.42,1342.704623175584,3.3829796502282288,191.59718046666666,39690
2010-02-19,34,677802.6199999999,3537.644021426095,2.2374008762197497,191.59718046666666,158114
2010-02-19,35,866641.8000000003,4523.249235135667,4.362659730457525,191.59718046666666,103681
2010-02-19,36,334686.42000000004,1746.8233049401658,4.376906301528854,191.59718046666666,39910
2010-02-19,37,302923.7,1581.0446649693863,3.961525093884706,191.59718046666666,39910
2010-02-19,38,230389.58000000007,1202.4685302719388,3.029651121874373,191.59718046666666,39690
2010-02-19,39,890087.0100000002,4645.616432517671,2.5232967603526553,191.59718046666666,184109
2010-02-19,40,729228.1700000002,3806.0485453065867,2.4542010054658387,191.59718046666666,155083
2010-02-19,41,785003.8399999999,4097.157578665788,2.0869685762938186,191.59718046666666,196321
2010-02-19,42,337281.55000000005,1760.3680240935435,4.435293585521651,191.59718046666666,39690
2010-02-19,43,469592.94,2450.9386769483176,5.968873111266664,191.59718046666666,41062
2010-02-19,44,164333.77999999997,857.7045841683987,2.1490969285101444,191.59718046666666,39910
2010-02-19,45,642605.4199999998,3353.939856707849,2.8370085320779292,191.59718046666666,118221
2010-02-26,1,968441.7099999998,5053.627143461526,3.3398057981439555,191.63299596666667,151315
2010-02-26,2,1142608.45,5962.482839848464,2.947244949432528,191.63299596666667,202307
2010-02-26,3,326711.61999999994,1704.8818673002918,4.559482957050417,191.63299596666667,37392
2010-02-26,4,1033236.0399999999,5391.743915435757,2.619093239404729,191.63299596666667,205863
2010-02-26,5,202285.77000000002,1055.5894561873172,3.026779802687648,191.63299596666667,34875
2010-02-26,6,880704.9600000002,4595.789757173097,2.269469769720796,191.63299596666667,202505
2010-02-26,7,329993.2,1722.0061625368535,2.435204506295665,191.63299596666667,70713
2010-02-26,8,592707.79,3092.931814848304,1.994436228767655,191.63299596666667,155078
2010-02-26,9,311506.9000000001,1625.5389549625613,1.2918224591025893,191.63299596666667,125833
2010-02-26,10,1369782.8800000001,7147.948990153372,5.650016591432728,191.63299596666667,126512
2010-02-26,11,850414.3,4437.723763124405,2.138672361372539,191.63299596666667,207499
2010-02-26,12,772984.1299999997,4033.669285922218,3.593853495181862,191.63299596666667,112238
2010-02-26,13,1398046.6199999996,7295.4378913075125,3.3218156156065937,191.63299596666667,219622
2010-02-26,14,1325210.83,6915.358304112263,3.4422235682347577,191.63299596666667,200898
2010-02-26,15,368815.28,1924.591734004686,1.5553890380441469,191.63299596666667,123737
2010-02-26,16,306356.07,1598.660337457171,2.795007321113294,191.63299596666667,57197
2010-02-26,17,511135.1000000001,2667.260392301693,2.8622359019419807,191.63299596666667,93188
2010-02-26,18,813468.01,4244.926641659861,3.518293487654564,191.63299596666667,120653
2010-02-26,19,876518.5199999998,4573.943623740373,2.2441203340907245,191.63299596666667,203819
2010-02-26,20,1378682.67,7194.39083569832,3.5311280127309637,191.63299596666667,203742
2010-02-26,21,509718.11,2659.8661020185805,1.8976407442683232,191.63299596666667,140167
2010-02-26,22,750268.1199999999,3915.130148727123,3.274697549057874,191.63299596666667,119557
2010-02-26,23,830049.0299999998,4331.451511327316,3.781837122337943,191.63299596666667,114533
2010-02-26,24,811849.82,4236.482427802861,2.0785512772621106,191.63299596666667,203819
2010-02-26,25,336792.88,1757.488987223176,1.3718914557543116,191.63299596666667,128107
2010-02-26,26,533471.78,2783.820068715066,1.825300183404081,191.63299596666667,152513
2010-02-26,27,856733.7900000002,4470.700808481977,2.1895451203238143,191.63299596666667,204184
2010-02-26,28,1237223.4899999998,6456.213262016771,3.1294962055708484,191.63299596666667,206302
2010-02-26,29,326960.8800000002,1706.182582757684,1.822104896257592,191.63299596666667,93638
2010-02-26,30,375072.37000000005,1957.2431569417276,4.552998876295076,191.63299596666667,42988
2010-02-26,31,828984.0900000002,4325.894326383107,2.1231383196972304,191.63299596666667,203750
2010-02-26,32,604479.1499999999,3154.3583971579988,1.55381755168935,191.63299596666667,203007
2010-02-26,33,229934.14999999997,1199.8672193174684,3.0230970504345387,191.63299596666667,39690
2010-02-26,34,603517.1900000001,3149.338593573823,1.9918151419696062,191.63299596666667,158114
2010-02-26,35,696198.43,3632.9778516905267,3.503995767489247,191.63299596666667,103681
2010-02-26,36,340368.5199999999,1776.1477781164826,4.45038280660607,191.63299596666667,39910
2010-02-26,37,271523.71,1416.8943538681085,3.550223888419215,191.63299596666667,39910
2010-02-26,38,216561.11,1130.0825774162056,2.8472728078009717,191.63299596666667,39690
2010-02-26,39,832255.2099999998,4342.964038117764,2.3589091451899495,191.63299596666667,184109
2010-02-26,40,458477.95,2392.4791640775125,1.5427088488599734,191.63299596666667,155083
2010-02-26,41,691270.5599999999,3607.2627081415667,1.8374308953915102,191.63299596666667,196321
2010-02-26,42,327071.84,1706.7616062157274,4.30023080427243,191.63299596666667,39690
2010-02-26,43,514357.13999999996,2684.073989478665,6.536637254587369,191.63299596666667,41062
2010-02-26,44,217462.77999999997,1134.7877692097775,2.84336699877168,191.63299596666667,39910
2010-02-26,45,605272.5599999999,3158.4986549251844,2.671690016938771,191.63299596666667,118221
2010-03-05,1,1021063.1899999998,5327.226595084458,3.520620292161688,191.66881148666664,151315
2010-03-05,2,1245452.0499999998,6497.937981353002,3.211919499252622,191.66881148666664,202307
2010-03-05,3,273845.50000000006,1428.7431422772192,3.820986152859487,191.66881148666664,37392
2010-03-05,4,1127292.1200000003,5881.458288681568,2.856976867470875,191.66881148666664,205863
2010-03-05,5,246713.82000000004,1287.1881350251008,3.6908620359142676,191.66881148666664,34875
2010-03-05,6,865898.0200000001,4517.678245530499,2.2308971361351566,191.66881148666664,202505
2010-03-05,7,282544.6900000001,1474.1297126457907,2.0846657794829677,191.66881148666664,70713
2010-03-05,8,621488.6099999999,3242.5129846606965,2.090891670424365,191.66881148666664,155078
2010-03-05,9,253788.08000000002,1324.096904611185,1.0522652282081688,191.66881148666664,125833
2010-03-05,10,1297323.96,6768.571005044541,5.350141492541847,191.66881148666664,126512
2010-03-05,11,815876.3600000001,4256.698592075092,2.05143089464291,191.66881148666664,207499
2010-03-05,12,752184.3500000001,3924.3961715301057,3.4964951010621226,191.66881148666664,112238
2010-03-05,13,1301009.17,6787.797972496449,3.090673053016751,191.66881148666664,219622
2010-03-05,14,1551718.9099999997,8095.83415248518,4.0298231702083545,191.66881148666664,200898
2010-03-05,15,422398.52999999997,2203.7937561343097,1.7810305374579227,191.66881148666664,123737
2010-03-05,16,305813.9599999999,1595.5332410524898,2.7895400826135806,191.66881148666664,57197
2010-03-05,17,517041.89,2697.579673967811,2.8947715091726516,191.66881148666664,93188
2010-03-05,18,727328.1900000002,3794.7133096852144,3.145146253872854,191.66881148666664,120653
2010-03-05,19,967720.06,5048.917726853641,2.4771575401967634,191.66881148666664,203819
2010-03-05,20,1488176.2499999998,7764.310940611869,3.810854384766945,191.66881148666664,203742
2010-03-05,21,491141.5899999999,2562.4491861273214,1.8281401372129826,191.66881148666664,140167
2010-03-05,22,755872.2899999999,3943.6373823008853,3.2985416013289774,191.66881148666664,119557
2010-03-05,23,790987.4099999999,4126.844653883736,3.603192664021493,191.66881148666664,114533
2010-03-05,24,987823.8300000001,5153.80578790054,2.5286189157539485,191.66881148666664,203819
2010-03-05,25,449084.6099999999,2343.0239198370587,1.8289585423412136,191.66881148666664,128107
2010-03-05,26,607600.7800000001,3170.0555520075714,2.0785477644578307,191.66881148666664,152513
2010-03-05,27,892880.9800000002,4658.457331030683,2.281499691959548,191.66881148666664,204184
2010-03-05,28,1369933.3299999996,7147.398261481359,3.464531735747283,191.66881148666664,206302
2010-03-05,29,387902.6399999999,2023.8172136158114,2.1613204186503467,191.66881148666664,93638
2010-03-05,30,250730.74,1308.1457439800631,3.0430486274775825,191.66881148666664,42988
2010-03-05,31,693562.6999999998,3618.5475071318383,1.7759742366291231,191.66881148666664,203750
2010-03-05,32,747536.18,3900.1451211690855,1.9211875064254362,191.66881148666664,203007
2010-03-05,33,239302.41000000003,1248.5203416448742,3.145679873128935,191.66881148666664,39690
2010-03-05,34,542729.6399999999,2831.60121769605,1.790860529552127,191.66881148666664,158114
2010-03-05,35,723735.4700000001,3775.968893355122,3.6419101796424824,191.66881148666664,103681
2010-03-05,36,348586.39,1818.6912481807155,4.556981328440781,191.66881148666664,39910
2010-03-05,37,315540.24000000005,1646.2784818903647,4.124977403884652,191.66881148666664,39910
2010-03-05,38,144637.14,754.6201120470851,1.9012852407333964,191.66881148666664,39690
2010-03-05,39,658164.3099999999,3433.8623216526016,1.8651246390196035,191.66881148666664,184109
2010-03-05,40,702969.5499999997,3667.6261753149206,2.364944046294514,191.66881148666664,155083
2010-03-05,41,773402.0800000001,4035.09613275711,2.055356346370032,191.66881148666664,196321
2010-03-05,42,289902.51999999996,1512.5179613281366,3.8108288267274797,191.66881148666664,39690
2010-03-05,43,458267.87,2390.9360445524503,5.822746199777045,191.66881148666664,41062
2010-03-05,44,208724.73,1088.9864051487577,2.728605374965567,191.66881148666664,39910
2010-03-05,45,624513.1500000001,3258.293016772028,2.7561034137522333,191.66881148666664,118221
2010-03-12,1,935705.8000000002,4880.976607321955,3.2257057180860826,191.70462701999995,151315
2010-03-12,2,1272541.2399999995,6638.030911310447,3.281167192094414,191.70462701999995,202307
2010-03-12,3,315292.06,1644.6763174219398,4.398471109921747,191.70462701999995,37392
2010-03-12,4,1115690.82,5819.842939333976,2.827046598628202,191.70462701999995,205863
2010-03-12,5,107495.41000000002,560.734561658678,1.6078410370141305,191.70462701999995,34875
2010-03-12,6,1018016.7800000001,5310.340161449487,2.62232545440828,191.70462701999995,202505
2010-03-12,7,298926.67,1559.30858136676,2.205122935481114,191.70462701999995,70713
2010-03-12,8,519634.4700000001,2710.599520092899,1.7478942984129917,191.70462701999995,155078
2010-03-12,9,355026.71,1851.9464841240435,1.4717494489712901,191.70462701999995,125833
2010-03-12,10,1251716.96,6529.404007913759,5.161094605977108,191.70462701999995,126512
2010-03-12,11,1118564.89,5834.835117898868,2.8119822832393737,191.70462701999995,207499
2010-03-12,12,743910.7699999998,3880.5050329974033,3.457389683527329,191.70462701999995,112238
2010-03-12,13,1224340.59,6386.5990562255365,2.9079960369296045,191.70462701999995,219622
2010-03-12,14,1860221.0899999999,9703.579506226153,4.8301025924728735,191.70462701999995,200898
2010-03-12,15,376929.24000000005,1966.1979257322578,1.5890137353679639,191.70462701999995,123737
2010-03-12,16,260776.25,1360.3023257899458,2.378275653950287,191.70462701999995,57197
2010-03-12,17,542785.3599999999,2831.362854603258,3.0383341788677276,191.70462701999995,93188
2010-03-12,18,639421.82,3335.453243563553,2.7645008773619826,191.70462701999995,120653
2010-03-12,19,963372.0800000001,5025.293833411201,2.4655669164362504,191.70462701999995,203819
2010-03-12,20,1019094.4799999999,5315.961830664009,2.609163466866924,191.70462701999995,203742
2010-03-12,21,453967.62000000005,2368.0577097006585,1.6894545147578666,191.70462701999995,140167
2010-03-12,22,561965.4400000001,2931.413021874386,2.4518957667676387,191.70462701999995,119557
2010-03-12,23,734840.74,3833.1925077809224,3.3468018019094257,191.70462701999995,114533
2010-03-12,24,1035098.6900000001,5399.445522470417,2.649137481034848,191.70462701999995,203819
2010-03-12,25,404173.05000000005,2108.3113969796564,1.645742540985002,191.70462701999995,128107
2010-03-12,26,668490.19,3487.084273298518,2.286417730487577,191.70462701999995,152513
2010-03-12,27,1308385.8000000003,6825.008975205906,3.3425777608460536,191.70462701999995,204184
2010-03-12,28,1013466.6099999996,5286.60484493297,2.5625562742644137,191.70462701999995,206302
2010-03-12,29,369122.0000000001,1925.472565466512,2.0562939890498644,191.70462701999995,93638
2010-03-12,30,323058.81,1685.1904673448298,3.9201415914786217,191.70462701999995,42988
2010-03-12,31,772748.0099999999,4030.930405865381,1.9783707513449724,191.70462701999995,203750
2010-03-12,32,834999.34,4355.6556405541905,2.1455691875423955,191.70462701999995,203007
2010-03-12,33,275688.82999999996,1438.0916845123315,3.623309862716885,191.70462701999995,39690
2010-03-12,34,521732.7300000001,2721.544795815332,1.7212547882004956,191.70462701999995,158114
2010-03-12,35,789180.48,4116.648055227521,3.970494165013378,191.70462701999995,103681
2010-03-12,36,368617.4,1922.84039112704,4.817941345845752,191.70462701999995,39910
2010-03-12,37,320703.17,1672.9026053530883,4.191687810957375,191.70462701999995,39910
2010-03-12,38,247166.01,1289.306438984459,3.2484415192352207,191.70462701999995,39690
2010-03-12,39,943743.0699999998,4922.901886460685,2.673906156929148,191.70462701999995,184109
2010-03-12,40,605774.8899999999,3159.9388049032395,2.0375791059647024,191.70462701999995,155083
2010-03-12,41,636154.2099999998,3318.408219399065,1.69029712531979,191.70462701999995,196321
2010-03-12,42,266750.74,1391.4674055946011,3.5058387644106856,191.70462701999995,39690
2010-03-12,43,581891.32,3035.353549078881,7.392123006864939,191.70462701999995,41062
2010-03-12,44,221456.09999999998,1155.1943395549663,2.8944984704459187,191.70462701999995,39910
2010-03-12,45,529993.65,2764.6367134618376,2.3385326747886057,191.70462701999995,118221
2010-03-19,1,1091944.6099999999,5699.230325758775,3.7664675185928522,191.59510102,151315
2010-03-19,2,1470489.0000000002,7674.982252528997,3.7937304455747936,191.59510102,202307
2010-03-19,3,286755.56999999995,1496.6748548026103,4.002660608693331,191.59510102,37392
2010-03-19,4,1513383.4,7898.862715921024,3.8369511354255126,191.59510102,205863
2010-03-19,5,168321.05999999997,878.5248636520695,2.519067709396615,191.59510102,34875
2010-03-19,6,1254094.6799999997,6545.5466936447865,3.232288927999203,191.59510102,202505
2010-03-19,7,453772.79,2368.3945340159407,3.349305692045226,191.59510102,70713
2010-03-19,8,490885.55999999994,2562.098703916015,1.652135508528621,191.59510102,155078
2010-03-19,9,349915.5400000001,1826.3282210095422,1.4513905104460216,191.59510102,125833
2010-03-19,10,1421978.5799999998,7421.789870564406,5.86647106247977,191.59510102,126512
2010-03-19,11,754208.95,3936.4730412458225,1.8971045842369467,191.59510102,207499
2010-03-19,12,739512.5500000003,3859.767530918262,3.4389133189456884,191.59510102,112238
2010-03-19,13,1316800.2999999998,6872.828652662383,3.1293898847394086,191.59510102,219622
2010-03-19,14,1529374.5200000005,7982.325810305317,3.9733226862912105,191.59510102,200898
2010-03-19,15,427146.31,2229.421878356961,1.8017423069550427,191.59510102,123737
2010-03-19,16,327763.3299999999,1710.7083023265077,2.99090564597183,191.59510102,57197
2010-03-19,17,418735.21,2185.521486566035,2.345282103453272,191.59510102,93188
2010-03-19,18,799223.22,4171.417827205152,3.4573676802111444,191.59510102,120653
2010-03-19,19,1024621.18,5347.846445682571,2.623821354085032,191.59510102,203819
2010-03-19,20,1233401.8599999999,6437.543827758149,3.1596547730748443,191.59510102,203742
2010-03-19,21,388986.80000000005,2030.2544163662878,1.448453927362566,191.59510102,140167
2010-03-19,22,648038.42,3382.332933097039,2.8290547045317624,191.59510102,119557
2010-03-19,23,850778.2399999999,4440.501012138039,3.877049419938393,191.59510102,114533
2010-03-19,24,520313.08,2715.690940060551,1.3324032303468034,191.59510102,203819
2010-03-19,25,409562.26,2137.6447404949417,1.6686400746992296,191.59510102,128107
2010-03-19,26,492181.38,2568.86202924689,1.6843561068544253,191.59510102,152513
2010-03-19,27,1328816.9599999997,6935.547688462498,3.396714575315646,191.59510102,204184
2010-03-19,28,816963.37,4264.0097040619,2.0668775407227757,191.59510102,206302
2010-03-19,29,358206.41000000015,1869.6010915363026,1.9966264673917669,191.59510102,93638
2010-03-19,30,265839.94,1387.5090677409848,3.227666017821217,191.59510102,42988
2010-03-19,31,1033843.6900000003,5395.981862250646,2.648334656319336,191.59510102,203750
2010-03-19,32,758445.5800000001,3958.5854542326133,1.9499748551688432,191.59510102,203007
2010-03-19,33,166867.6,870.938761542662,2.194353140697057,191.59510102,39690
2010-03-19,34,547475.5800000001,2857.4612664175106,1.807215848323052,191.59510102,158114
2010-03-19,35,903107.6199999999,4713.6258452961565,4.546277375118061,191.59510102,103681
2010-03-19,36,185757.93000000002,969.5338190333445,2.4293004736490715,191.59510102,39910
2010-03-19,37,364045.19000000006,1900.0756703168447,4.760901203499987,191.59510102,39910
2010-03-19,38,256417.87000000002,1338.3320796560106,3.3719629117057464,191.59510102,39690
2010-03-19,39,844771.7499999999,4409.151097823827,2.394859076864155,191.59510102,184109
2010-03-19,40,568754.9499999998,2968.525536259037,1.9141527673949028,191.59510102,155083
2010-03-19,41,674460.9500000001,3520.2411043359366,1.7931047133704172,191.59510102,196321
2010-03-19,42,288793.04,1507.30910374297,3.7977049728973795,191.59510102,39690
2010-03-19,43,414848.8300000001,2165.2371474607558,5.273092268912269,191.59510102,41062
2010-03-19,44,189691.86000000002,990.0663377619384,2.4807475263391088,191.59510102,39910
2010-03-19,45,496014.41000000015,2588.8679165560857,2.1898545237784197,191.59510102,118221
2010-03-26,1,973615.35,5085.179555973281,3.360657936075922,191.46135142000003,151315
2010-03-26,2,1361564.9300000002,7111.434866106201,3.5151699477063083,191.46135142000003,202307
