id,label,location,num_followers,num_followings,num_tweets,is_verified
338299807,anthonyjoshua,,3349072,192,10506,True
1648012274,ArgelioCris,,391,912,13075,False
246772342,alex_wurz,,84830,399,7549,False
51742969,1future,,6994296,739,14285,True
87157795,GAkcelrod,Andorra,733,74,316,False
285332860,WayneRooney,,17145807,497,3110,True
222763313,Nicolas070144,,898,1007,8159,False
13610342,FATAL1TY,Las Vegas from Kansas City,20558,606,7473,True
2982001401,Melcocha44,On earth,1026,544,12808,False
19405774,professorgreen,London,1717351,2330,68422,True
43144245,MotionCityMusic,USA,43948,426,14942,True
296783352,ReyesVdeC,Madrid,542,331,422,False
20354239,RTLGP,Hilversum,65884,778,65222,True
1443474499,BastaOfficiel,,472252,391,1218,True
48459607,rubarrichello,,2005611,387,23004,True
740336334,GarethBale11,,18719717,138,1651,True
267304766,Nauckas,London,1577,1116,3691,False
27844479,BritishVogue,London,3708311,969,382041,True
415281877,NicNat,"perth, west oz",79103,463,6471,True
179414795,EstebanGtz,"London, England",302909,213,1300,True
555076123,micksdoohan,Australia,66030,488,1537,False
34576430,JamieGreen_,,12527,286,1356,True
126246508,FFSportAuto,"Paris, France",15723,90,15178,True
246735213,EuanHankey,London,1699,1201,1428,False
269969340,ollyjarvis,UK,20106,1187,4420,True
875840600,4Success_Off,Boulogne-Billancourt,1933,547,2263,False
312798259,_HelenaHicks,"London, England",8476,748,13436,False
873225362,crisp_dom,,203,175,1066,False
951849552,Paris2024,"Paris, Ile-de-France",337234,3168,18379,True
378632690,Cyrilhanouna,"Paris, France",5909539,5546,13928,True
898704629344518148,Guillaca,"Saint-André-sur-Orne, France",13,10,36,False
1359603444,ACM_Media,Monaco,30529,551,5886,True
24871778,TomGaymor,London,12432,811,49682,True
32845659,sisters1429,Romania••••••Hooligan☆XO☆PCD🐈,1780,718,106555,False
607327599,Maven,"Dallas, TX",669350,1369,60286,True
1034428993,iyokesh,Following Behind You,319,166,10713,False
48732915,LukeVarley,"Brooklyn, NY",506,207,1544,False
5402612,BBCBreaking,"London, UK",48137437,3,37458,True
324945774,JavierMaffioli,"Nyon, Suiza",349,256,2940,False
115686791,_speedwaygirl,In Hiding...,2899,1496,43563,False
27043533,redbullbike,Worldwide,87773,1060,11641,True
97082147,SophiaBush,Asking questions,1253065,2448,58597,True
57078391,deanwright_1982,"Staines-upon-Thames, South East",378,449,9485,False
274986503,zig27,"París, Francia",901,444,6464,False
20054788,grimmers,london,1939709,892,23250,True
33866397,redbullau,Australia,38354,889,9440,True
414248813,lxznr,Italy,306054,261,1729,True
36595064,KentaTokyoDrive,"Body in Tokyo, soul in L.A.",1023,354,17989,False
119437449,BernieShrosbree, Dorset England,964,153,646,False
303765136,ALGUERSUARI_SR,,10353,701,10851,False
2165171719,thegranturismo,,123055,370,4850,True
714124844,Russ_Hayes,"Preston, England",618,981,2868,False
83662371,THEREALKNOTCH,God sent la/atl/vegas,7172,4986,103414,False
278694865,miss_belmont,,307826,120,3047,True
183116083,MonsterEnergyAU,Oceania,46488,593,6293,True
45112524,usainbolt,"Kingston, Jamaica",4879145,103,7014,True
13049362,Complex,New York,2534440,765,363260,True
3113778663,Petronas,"Kuala Lumpur, Malaysia",25953,9,1114,True
961384852619776000,andwerndesign,"Santa Monica, CA & Munich, GER",508,151,94,False
2993035001,danwilliamspp,"London, England",550,725,258,False
365311325,LucasCruz74,Barcelona,11788,417,569,False
2307252283,LittleTrask,Uk,1292,1765,27957,False
402180396,MacLeodSam,Hertford,520,0,247,False
1011570977816432640,FortniteFR,,770384,345,8456,True
17134268,CBSThisMorning,United States,457283,3018,160508,True
77047730,f1mrfox,McLaren+ Papaya member🍊 ,4107,954,75282,False
612473,BBCNews,London,12598460,93,465281,True
722321498,_samveer,"London, England",198,396,2675,False
35859588,jayleno,,602002,466,6843,True
978586015987200001,TeamCLeclerc,,749,48,100,False
156997331,PiFitti,,64307,1486,6041,False
873755784525619200,ElevateFN,"Las Vegas, NV",86186,1390,5863,True
61593861,WarwickADavis,"In a galaxy, far, far away...",677115,999,6441,True
14423603,beatsbydre,,918167,304,1072,True
25932445,tydollasign,"Los Angeles, CA",1707055,2438,15513,True
1548317628,LuisFigo,Madrid,1368396,839,2138,True
814879913387900929,F33Lgg,"London, England",710,207,183,False
759823321,miniminter,,3069558,619,21314,True
754823287,DanCarter,,626977,613,6068,True
453974471,missemmawalsh,A Capetonian in London,9919,1191,4102,True
265941214,prof_gt,sydney,60,237,883,False
19397785,Oprah,,43189349,323,13397,True
1106693929,64th,"Inglaterra, Reino Unido",251,334,132,False
25746725,DennisNoyes,"Borrego Springs, California",72619,163,44724,False
35397242,VivianneBenetti,Brasil,1301,528,15403,False
193047282,NicholasLatifi,,159950,144,3526,True
22949587,radiodeejay,Italy,2228101,630,42619,True
16544437,amfAR,New York,43093,2670,11476,True
1733131633,WalidTpMo,Somewhere on Earth,203,101,5845,False
286489488,Methodz,Toronto,194149,1747,67858,True
297474911,BOrtizE,"Madrid, España",6223,273,5411,False
766170595470049280,FelixFastestMan,Red Bull ,4525,551,1251,False
1391917958,WaydeDreamer,South Africa,130732,576,9438,True
728283781,crazykaz007,great yarmouth,1833,2160,22018,False
1677541939,atzekerkhof,Groningen,957,239,252,False
269955099,nadimrmeity,Lebanon,1317,478,64418,False
2252793199,WSLH44,All around the World,2361,160,8937,False
1027351783071346688,PhilMickelson,,768696,289,2652,True
3447770417,FFLose,,237113,1248,29718,False
24738644,AvdaB,"London, England",1830,543,2175,False
2463541910,Koyuk_,Baguette,3341,541,15072,False
382560919,therealdcf1,,597411,423,3450,True
1012470011078762496,brookeab,she / her,814513,862,6478,True
8320242,QtipTheAbstract,ubiquitous,794934,1443,357,True
94997974,Mikey_T23,"Camberley, Surrey ",73,414,229,False
103821088,TF1,"Boulogne-Billancourt, France",5649534,933,66092,True
25986796,BangOlufsen,"Struer, Denmark",43282,213,9322,True
970685659,BHowardStaff,"Beverly Hills, CA",1282,1823,1888,False
376035528,IzzyFolau,"Sydney, Australia",123504,2,4984,True
261289670,MikeLugg,Pit wall...,216,299,1215,False
146509611,piresrobert7,,712491,420,2448,True
819874788537761792,PrimeVideoES,España,286272,227,7734,True
1054674486,TiboDelahaye,,921,168,530,False
337327788,thebodycoach,,421607,19473,100978,True
249379900,JoseFaz15,,98,200,359,False
57266867,MaroEngel,Monaco,10876,531,9588,True
41740613,JoeyMcFarland,In my head,8786,724,1700,True
412659618,Doigby,France,974820,544,10890,True
322765094,ImoWilkinson_,"Exeter, England",404,326,10599,False
444043048,ainebrowne_,,938,665,28396,False
83855918,Mo_Farah,England London,1462803,416,3740,True
26565946,jtimberlake,"Memphis, TN",63417230,326,4329,True
540102939,JamieChadwick,"Bath, England",54900,430,3124,True
112477030,NBCSportsPR,"Stamford, Conn.",40050,1060,42544,True
207865030,Mayahamilton08,,628,395,5433,False
344615243,Dupont_Ben,"Genève, Suisse",1455,173,2767,False
110999963,vitolo_gg,,747,366,1947,False
1412776508,JoshWatson,"Birmingham, England",15424,1612,6466,False
1097863435919024128,MSportgames,Studios worldwide,10783,488,1538,False
369583954,TheNotoriousMMA,"Dublin, Ireland",8924897,733,9600,True
191879849,ymcofficial,"Yas Island, Abu Dhabi",144408,963,23876,True
36339032,Motorsport,Miami,206883,1000,101568,True
204074545,Bose,"Framingham, MA",225265,1628,11078,True
1962711,triplej,Australia,524306,241,27075,True
45022448,jimmy9,Manchester,1100044,626,5125,True
29445539,WIRESWildlife,"NSW, Australia",10595,654,2551,True
3332662143,edwardjhunter,"Horley, England",1089,2441,23320,False
310339555,primavariante,italy,742,356,18814,False
60649803,Bulgariofficial,"Rome, Italy",652960,23,3181,True
810047690079928320,Thebuddha_3,"Toronto, Ontario",77024,728,3428,False
2733210014,NickEh30,"Nova Scotia, Canada",960342,431,14412,True
255388236,theweeknd,"Toronto, Ontario",15029298,1,3970,True
46509425,aof_official,"Ontario, Canada.",57524,29,2198,True
496969269,Mario_Isola,Milan,5374,182,1206,False
114308407,ppezz,Away!,354,151,121,False
441248065,KM937,Lisburn,176,253,1582,False
964344902,BillyMonger,,100276,502,1610,True
2433230097,NGAutoArt,"Leicestershire, England",1328,644,15020,False
857011932657856512,emualliugL,Alpes Marítimos,45,58,1067,False
20055740,Codemasters,📺💻☁📲,164104,230,11956,True
282489947,ArthurPic,Montelimar,3057,75,957,False
309446385,kazuki_info,,19322,715,3572,True
24228913,SamHookOfficial,Worldwide,14834,628,21296,False
144255219,TSM_CaMiLLs,"New York, NY",302543,541,4290,True
932587838453010432,G2simracing,Berlin,9846,119,2412,True
14055301,SavetheChildren,"Fairfield, CT USA",2774706,4825,34089,True
263619434,davidkibuuka,"New York, NY",66042,640,3449,False
2949104511,KingRichard,Philadelphia P.A.,297084,1258,9006,True
575352314,LiQuiD112,"Get Shit Done, Think Big & Have Values",86797,1216,12354,True
21093744,MensHealthUK,"London, UK",308395,740,104798,True
270726905,TOYOTA_PR,愛知県豊田市トヨタ町,306549,98,25147,True
55780632,londongirluk,Hertordshire ,990,828,20747,False
89225719,antonioboselli,Milan - sposato con la Pupi,30716,3370,18568,True
19159855,eugenelaverty,,104949,640,7522,True
190659576,MFranco_oficial,Madrid,15067,1670,51258,False
40054563,iwoot,England,15155,1578,14244,True
268325101,AdamCarroll47,Northern Ireland,4836,374,1271,True
2606914305,WarsZ,Twitch @ItzWarsZ,44676,952,12859,False
443790738,IvySimmy,Singapore,443,151,25971,False
1057621820,SkySportF1,,148308,455,53256,True
79293791,rihanna,,102872942,1005,10569,True
323078638,sheenyfmx,,9439,0,1108,False
166215202,bbcthree,,756367,8177,82262,True
726825148494544896,RYMB97_,,34,246,1025,False
1086123864,cararussell27,,212,166,719,False
46467162,simongerrans,"London, England",114234,214,1709,True
33196556,bae_spartan,Living it up in ATX!,137,2216,355,False
971608718,Anto_Giovinazzi,Monaco,220954,372,2536,True
392886372,KristianK_93,Madrid,679,451,1432,False
430197021,AdamBlythe89,"Bollington, England",38717,593,4565,True
4636048381,Frozone,"Minnesota, USA",33657,2029,79834,False
10926872,NSWRFS,"New South Wales, Australia",194173,116,14580,True
21447363,katyperry,,108789213,236,11434,True
87818409,guardian,London,9885586,1065,695431,True
786951712217202688,alle9ruini,"Modena, Emilia Romagna",67,145,73,False
368915372,DjChiamaItalia,"via Massena, 2 Milano",599749,781,29260,True
604773772,ELFxRacingFR,,64980,44,23424,False
574857684,oldmanebro,,286920,2476,136837,True
287442481,IvsonLucas,Recife,51,267,963,False
52686916,CarlinRacing,UK. U.S. And other places.,40372,707,40311,True
2231296237,lachainelequipe,"Paris, France",373357,718,47561,True
110365072,GordonRamsay,,7458558,34301,23622,True
17833316,Fred_Kartcom,near Paris,456,132,3606,False
910272702,WilliamsJIM_,Europe,6050,1049,8480,False
4201552600,lance_stroll,,234097,72,557,True
213969309,LewisHamilton,All around the World!!,6549953,805,1114,True
543930930,fatai,Melbourne Vic,10571,155,8637,True
98821255,NICKMERCS,,2007743,750,83328,True
153363070,aimee_fuller,"London, England",42587,948,9972,True
113301403,ARTGP,France,37372,389,9728,False
19918839,tgruener,auto motor und sport,47374,696,9153,True
295369312,ShaunBlundell,,103,481,1211,False
73992972,AvrilLavigne,,20713637,156,4225,True
1011994861803843584,F1Good1,,2573,127,138,False
274040176,givenchy,Worldwide,1071390,1,1478,True
22903129,MSI_Images,"England, United Kingdom",51912,614,22375,False
48410093,TomCruise,Worldwide,6683763,50985,10891,True
45787332,CSainz_Karting,Madrid,18559,428,8910,False
204455396,BeckyBailey18,Bangor/Southport,766,844,5470,False
46335511,Trevornoah,"New York, NY",11545465,388,11374,True
121650893,CarmenJorda,,62243,65,2787,True
38855581,F1_Jordan,"East Midlands, England",5893,3981,67800,False
1707855049,BallTekkers,,643728,124,70,False
1432782902,patrizicorse,Australia,619,302,1658,False
266293743,crosaleny,España,53886,1575,22503,True
202116088,missionhillscn,China,3194,132,4752,False
169686021,kanyewest,,30590769,211,1912,True
551817094,g_goucher,worcester,306,166,824,False
17991516,MichaelLaverty,Presteigne,60701,620,6421,True
138041655,gpracingonline,"Richmond, London",150933,336,15360,False
550414683,ThomasCRETOT,,42,47,45,False
368381739,DenisBrogniart,,717211,1787,23809,True
67494940,parkwayofficial,"Byron Bay, Australia",131117,10,2093,True
173450474,stephanekox,Eindhoven,2344,93,3251,False
461129219,HamiltonFanF1,"Royston, England",928,889,3296,False
529612271,MattRanft,,18,51,17,False
271972038,ArrowMcLarenSP,"Indianapolis, IN",72104,418,17618,True
2539190235,carlgurdjian,29 Sackville Street London,1487,2405,8214,False
19699509,CarlosCondit,"Albuquerque, NM",347517,808,4364,True
19226153,toyota_europe,Europe,58084,1318,9794,True
773280684173463552,naomiosaka,,1167125,19,1784,True
479315245,SpotifyUK,London,160591,1876,11154,True
427342771,josh_theunissen,"Melbourne,Australia",392,1577,1559,False
375759378,DaveRobsonF1,All over via Oxford & Teesside,14997,88,781,False
18884840,thaizzus,EARTH. ,1226,396,115995,False
185314895,victoriabeckham,London,11941518,55,3977,True
114052770,RomeoMiller,,478449,6120,20529,True
28420827,FINALLEVEL,THE UNDERWORLD,1844781,1701,34738,True
112289040,JoshDevineDrums,"Los Angeles, CA",3202119,9921,11977,True
131877198,JoshElliott32,CT and NYC,197369,1944,18651,True
440192971,MassimoCosta6,,1319,113,6193,False
359317554,dione_ayla,Philippines,330,180,1246,False
146813134,calcrutchlow,Ramsey Isle of Man,368677,416,10163,True
171174540,ivkiiran,United Kingdom,1418,508,33625,False
3063082745,PWehrlein,Worndorf,82968,22,184,True
116278670,Nickponting,Cheltenham - UK,1755,1616,3350,False
150009699,Jmiragliotta89,"Waltham Abbey, England",1670,590,32359,False
457509378,Erika_TeamLH44,Roma,642,1184,532,False
352883307,cris_tortu,,25821,1287,6828,False
593249762,bryanhulbert,"Tulsa, OK",5683,2561,15402,False
4854457427,C4F1,"London, England",107149,266,24780,True
41318264,C8TV,France,880013,1560,102693,True
26032912,ronanofficial,Working (somewhere) ,491069,1338,11970,True
71308607,thibautcourtois,,2752638,932,2611,True
10302222,UNICEF_uk,,229526,2583,28711,True
18132032,DaleJr,NC,2491861,470,23215,True
37680901,iRacingMyers,"Chelmsford, MA",21432,505,7181,True
1225135152,Louis57TM,,111455,241,1286,True
1968679394,RichyMMA,"Sydney, Australia",5545,2832,2954,True
296700244,dannybuxton_,Cheshire,2451,1356,5686,False
133806392,byrner26,Tampa and Australia,24321,196,4703,False
33173981,unicef_es,Madrid,284462,53782,81948,True
466649242,JakeDennis19,,9778,212,7180,True
302301783,NScherzyMxLatam,Mexico,1506,602,12868,False
78342014,AndreaDovizioso,,816070,183,2021,True
716663341561856001,TomBianchiJB17,,87,343,10,False
795706005816561664,leonardojjardim,,122931,93,154,True
800536976,AlmeidaPP_,"Madrid, Comunidad de Madrid",317338,1772,7012,True
65477401,lolojones,,384486,760,16188,True
1858288124,TheOfficialFNG,N1 | NG7,64069,1000,72346,False
3646374742,OskaZaky,"South West, England",2653,4762,2620,False
808341849085710336,keepfighting,,20224,59,225,True
1114303131737837573,FUnoAT,Italy,3919,67,4837,False
707953217066422272,ricciardo,,16643,180,5001,False
28862745,Grace_EmilyC,Devon,1767,1554,26374,False
25365536,KimKardashian, ,70119400,123,34781,True
64055228,javiertarancon,Spain,1519,1429,1025,False
214505883,lewis_forever, Derbyshire UK,1250,544,8334,False
48973347,RusKillerLovers,Russia; St-Petersburg.,551,752,5482,False
309745121,fsuarez2,"tenerife, spain",69,123,7,False
68503377,TeamCJ,"Austin, Texas",834,66,1790,False
517685243,High5Forever,,8416,232,185960,False
300887235,R_aceGP,"Fontenay-le-Comte, France",1573,162,5970,False
373490578,AZZATRU,England,1473,153,61852,False
35247441,LuisMix_52,"Granada, España.",1629,5001,56154,False
3004231,SnoopDogg,LBC,19235686,2669,41707,True
266216541,NZ1racing,,543,254,3029,False
522342621,Sky_Tanja,,20737,49,8500,True
40837929,mrjakehumphrey,"Norwich, England",891764,1045,39080,True
93857990,slater04,"Derbyshire, UK",344,408,2440,False
28893235,lozlog,London,849,2552,3564,False
1013146850,ladysilver44_,H.A.M. FOR LIFE ️,1633,14,27749,False
1498984512,ChesnoidGaming,YouTube,30610,565,144746,False
565817745,luca_ghiotto,,7382,133,328,False
215952307,JKCorden,"Los Angeles, CA",11065781,2588,13979,True
30180137,TommyHilfiger,Global,1575105,1558,13221,True
1880574811,PLAYERUNKNOWN,Amsterdam,581861,0,85,True
380929976,maria_escario,,81443,820,11549,True
211512883,LHWC_JP,JP ,1462,611,75806,False
18222378,50cent,'Part Of The Game' Video 🔽,12624402,21,17021,True
2401256965,i_heart_LH,,3,77,325,False
53047484,NobleF1,Following F1 around,97019,1387,25161,False
442076235,jorgeprado61,,26238,354,4106,True
1064042478,Mathieu_Era,,1226880,763,27066,True
169915544,AmberLoungeLtd,🏁🌎,9115,1160,8050,False
1356158774,DivyaHeartsLew,"Mumbai, India",1145,1597,33192,False
60505763,KymIllman,"Perth, Western Australia",7332,107,911,False
1173786858,HamiltonArMY08,,360,186,874,False
186009251,dakar,Kingdom of Saudi Arabia,474759,597,15900,True
111952068,scotcars,Oxford & Dundee,5011,835,12486,False
2375037612,movistar_F1,España,159894,270,21331,True
24672558,ourmotorsportuk,United Kingdom,18335,1022,12283,False
346925656,WillSchofield,Perth,9643,354,1486,True
62290422,RedHourBen,Red Hour Films NY-LA,5622867,1320,7885,True
1590363918,44thApril,in your head,2172,770,18900,False
1357141159,TeamCarlosSainz,Around the globe,515,97,435,False
186361848,kev1701e,Mansfield UK   ,1572,2151,15141,False
598524724,avanza_ong,"Madrid, Comunidad de Madrid",817,464,2781,False
381648806,QuavoStuntin,N A W F ,3582469,354,15845,True
15617631,hillharper,,442275,1714,11380,True
939091,JoeBiden,"Washington, DC",31110248,47,7505,True
3290081140,EnjoyRouenNdy,"Rouen, Haute-Normandie",3792,641,4013,False
116983337,townsendbell,"Los Angeles, CA",24583,417,5526,True
1757667020,GhaniYalouz,Paris,19074,200,2718,True
159604852,HurricaneBarca,Southern Maine,976,1820,55705,False
384328131,Andre_Lotterer,Monaco ,42867,0,1681,False
2396050928,TrueHamiltonFan,,790,633,30308,False
277569566,emiltrainer,world,392,766,1321,False
279031076,LucaFilippiLF,,17551,815,6477,True
22124284,JDOEWORLD,"Inglewood, CA",9063,1343,21395,True
475936983,AnthoineH,"Paris, France",11912,241,1975,False
81187403,JayHowardRacing,Indianapolis,6541,354,5959,False
472828135,lucia_villalon,,115870,681,3579,True
175479505,redbullgaming,Worldwide,347222,509,35250,True
395382012,TrevorCarlin,,5119,314,612,False
143490131,Hiroaki_Ishiura,,29105,175,5812,False
41170288,LifeOfAmyT,"Essex, UK",3348,2209,33648,False
3265516730,AyumuSasaki1,,10312,75,2844,True
107167985,SilverArrowsHAM,"England, United Kingdom",7080,1894,84845,False
140409019,ESPNF1,,196166,577,38709,True
848592496015888384,Rizex45,,3723,316,7934,False
26751827,MrsHamFanF1,Bury,657,804,1500,False
250911289,AlexanderWangNY,,731665,227,4344,True
320987486,xevipujolar,,18424,556,5952,False
467418826,maxbiaggi,Monte Carlo,145044,191,4104,True
739158284842729472,Alia18x,"Leeds, England",187,70,5089,False
163559269,paugasol,,7273884,389,14713,True
2853456283,Nobu_Mat13,"Firenze, Toscana",18517,79,1372,True
465723566,KarlLagerfeld,"Paris, France",1408029,62,1219,True
181572333,chancetherapper,The House of Kicks,8174052,3084,52102,True
1003827116,Claire_Arnoux,beIN SPORTS,34456,840,17093,True
155949831,HUGOBOSS,Germany,681994,255,7622,True
162954907,redbullITA,Italia,47025,881,16314,True
290391563,xxleah0316xx,Made in USA & Tokyo,9728,803,129589,False
91996343,AS_Motor,Madrid,32000,121,42434,True
928131986,Frank12919,"Montréal, Québec",34,5,112,False
181698945,nikosaliagas,Paris / Athens / Photos,1676902,58368,163708,True
931712743,SochiAutodrom,Sochi,24804,187,4493,True
44322834,WestCoastEagles,"Lathlain, Perth (WA)",91946,5489,59202,True
307286301,cembolukbasi,"Estambul, Turquía",64216,524,3195,True
27799311,ThisIsAlvaro,La Disco,126,657,1644,False
74594552,AppStore,"Cupertino, CA",4476146,23,10444,True
21014439,PGA,"Palm Beach Gardens, FL",395560,2525,17021,True
123577980,SilverstoneUK,"Towcester, UK",229629,954,35028,True
259227479,HondaJP,"Minato-ku, Tokyo",262778,194,13399,True
1241015653,SennanFielding,,1664,163,2806,False
1265898686942457857,TrackingRahm,,2586,141,11790,False
29446225,joanaislourenco,,2410,551,194358,False
504143250,Susie_Wolff,,172802,237,2698,True
20775856,richardjw,,302,44,1918,False
127910704,BarbaraPalvin,All over the world :),1199162,1114,5379,True
1046090203,elmoelmer89,uk,400,362,7035,False
250071522,Andy_Be11,,732,734,1134,False
254122621,njuancof1,,134119,184,11154,True
133663801,BFMTV,France,3125415,562,555572,True
1292827306428424194,lovingleclerc2,,2009,379,14381,False
3104110905,sainz55_fans,Italia,2519,417,14051,False
166905249,antdavidson,UK,169988,38,1481,False
235910394,PedrodelaRosa1,"Barcelona, España",408617,336,2654,True
185902260,stevesmith49,Sydney,1862634,466,2520,True
750665742,Replays,Montreal,431803,1617,32557,True
1134552730146500608,FallGuysGame,,1381131,189,6315,True
20474687,bateson87,In The Bin,677856,1031,190983,True
534778486,Ibou3101,"París, Francia",1194,763,9032,False
316341061,MeleanaBrown,Redondo CA,1255,497,922,False
259143595,nyckdevries,Netherlands,40095,287,2955,True
985902405329080320,RaulRamonGonza2,España,32,551,35,False
1221822260,MSportMonday,At a race track near you...,6864,1220,15821,False
2446919082,EPCCattelan,,58525,151,7865,True
25403689,riseagainst,"Chicago, IL",322110,258,3457,True
38070776,ramboray,"Dallas, Texas",235389,816,68658,True
23440052,JensonButton,"Los Angeles, CA",2913058,259,7771,True
223299859,KenRoczen94,"Clermont, FL",201246,121,12167,True
1423506588,EscamezAlfonso,Madrid,269,705,809,False
85603854,JLo,"Bronx, NY",45090980,1803,17169,True
115620324,jcampbellwalter,London,3407,463,2530,False
21586418,danawhite,"Las Vegas, NV",5688567,1862,38459,True
210760850,tiffanycromwell,Around the world,19623,374,8294,True
32941091,caswellh,"Burton upon Trent, England",2670,4272,45631,False
286196788,RikiChristo,Sutton Coldfield,1472,756,2818,False
288477764,TakumaSatoRacer,,143010,158,1765,True
314621827,RobertMalm,,13930,1685,6938,True
18332190,British_Airways,Reino Unido,1347013,97500,1303500,True
249694071,LaurentDupin_f1,France,42845,323,3523,True
759251,CNN,,54520479,1103,350748,True
890958722402582528,LeclercNews,Monaco,45465,34,15380,False
142970025,ASoucek,Madrid,16164,755,5773,True
786162303439740929,MaxnochWeniger,"Munich, Baviera",861,115,183,False
1664433362,iam_olya,"Moscow, Russia 🇷🇺",99,29,30308,False
40570695,TomJoynerRacing,"Hadleigh, England",872,495,1559,False
516464106,LandoNorris,United Kingdom,1321003,483,6141,True
1132352346275700736,f1millie, GR63•SV5•DR3•MS47•NL6•LN4,4993,2863,34187,False
469642099,JP_Dauce,Francia,819,472,3298,False
1642560781,scrivimiancora,,2051,1324,42745,False
2900651432,GwenLagrue,,371,441,37,False
338962067,AlexJ_Fontana,"Lugano, Switzerland",2616,246,2689,False
248271397,bryonyirwin,"Durham, England",2121,944,32335,False
606770013,odesza,"Seattle, WA",206738,929,7104,True
85452649,edsheeran,London,17684938,0,22618,True
17749407,BHowardOfficial,"Beverly Hills, CA",17401,898,14422,True
205622300,R4THBONE,"Hampshire and London, England",10126,627,15929,False
2732818747,RocketLeague,"San Diego, CA",1042765,405,15018,True
25060424,leonalewis,The stars ✨,1137384,761,9216,True
2789608612,GPDA_,,12521,0,599,False
79028696,KatieYogaLove,Orange County,1450,115,313,False
260305007,chemitamartinez,,77852,591,20025,True
2763983390,Samh2686,,528,214,713,False
112856028,Beanie_47,,515,593,2454,False
15873108,JaneBelinda,Cambridgeshireshire,384,490,11839,False
155642429,chris_kammy,England,1786734,2265,12999,True
813177305170411520,Vetteleclerc,gestione sportiva ,38798,205,31969,False
1427544619,HYDRORACE_,Hertfordshire,1194,2410,2614,False
352881953,NoahJ456,Texas,1229097,1158,25558,True
16148062,Popbangcolour,Unit 3H Fargo Village Coventry,14574,15847,61101,False
47196766,spinzbeatsinc,TORONTO,3375,856,18547,False
496166820,gsep123,"Sicily, Italy",12768,74,3829,False
152311683,BaseSimulators,"Banbury, Oxfordshire, UK",3161,929,2533,False
58444150,andrewbensonf1,,156601,257,29896,True
1131131095,KoiranenGP,Finland,3380,496,7265,False
15764644,SpeakerPelosi,San Francisco,7177843,428,11970,True
487285697,imaSpaceboy,Austin/Detroit,37453,919,22461,False
2230431242,vierameloE,"Sao Paulo, Brasil",301,185,22560,False
266771482,Jgomeznoya,,152545,253,4037,True
4243890981,JMCorrea__,"Miami, FL",26983,109,1075,False
1141137795639074817,CateMasettiZ,,4482,92,485,False
320868455,Calum_F1,Scotland,1983,1099,111451,False
2434072561,TeamLewisUK,Worldwide,1036,725,474,False
219429467,Rachel14F1,"Wirral, UK",1158,533,52647,False
26264871,LaureusSport,,153819,2191,22083,True
506269108,F1GPCanada,"Montréal, Québec, Canada",28413,738,5715,True
342036627,DixonRuss,,269,238,1605,False
865228975,Attach,"Dallas, TX",410178,1013,77971,True
217608336,richardadean,,1803,1397,5571,False
4501715657,Schumacher_DVAG,"Marburg, Alemania",331,0,4488,False
17229160,elconfidencial,moderador(@)elconfidencial.com,928700,227,298748,True
27260086,justinbieber,The 6,113958288,287455,31367,True
195199790,mitchevans_,Around the world,23183,499,3049,True
2967005386,_SuperGT,"Kent, United Kingdom",55221,495,11925,False
187776880,ConfCMayorga,EL MUNDO,10259,456,39796,False
750966110,GuillaumeL06320,,24,62,1186,False
19982092,ChrisMoyles,London,3528830,239,14365,True
798219859809234944,jonwall_00,Nordrhein-Westfalen,695,250,323,False
23832022,RevRunWisdom,Worldwide ,3946317,1,19677,True
1398697484,NancyloveHam,"Shanghai, China",459,330,1483,False
321021481,dani_juncadella,"Barcelona, Spain",26026,283,6339,True
232250142,incredibic,England,246,289,1300,False
2935653131,cedmic21,Mons 🇧🇪🇧🇪🇧🇪,139,398,7664,False
122005703,oscartunjo,Worldwide.,22200,669,17127,False
32453930,TigerWoods,"Jupiter Island, FL",6576685,31,1267,True
2181174975,liammar14,,281,504,567,False
167922686,YannCOUDOURET,"Paris, Ile-de-France",58,456,391,False
551711726,CLeclercFans,"Le Pradet, France",3189,158,8815,False
1491205363,YRichardunk,,1171,186,1067,False
111428431,NickyHayden,I hope on a bike somewhere,432920,221,3653,False
35117415,MarcoAndretti,PA-International,158695,117,7377,True
2572841307,Liam___Wilson,"London, England",179,121,1455,False
248745292,Kylo__Renn,"SportCity, Manchester",3254,1967,47187,False
584767961,R_Verschoor1,"Utrecht, The Netherlands",7211,210,1829,False
997951518,RossWylieRacing,Scotland,12216,10920,1332,False
34613288,Arsenal,London,17895993,149546,97260,True
624930899,Asainzrallies,,1098,232,208,False
2288297108,Sammy_Power,Adelaide,445,327,698,False
1630863002,nico_jamin,,2510,251,1249,False
309004715,Matt_vaxiviere,,4545,170,1052,False
120088875,Mobil1TheGrid,"London, England",48690,810,16331,True
16125042,chrisbosh,"Austin, TX",2800414,1330,6340,True
312652819,marksutton65,"Northampton, England",4902,1429,2918,False
321317369,TheRealGiniel,South Africa,32058,175,1386,False
17461978,SHAQ,"Orlando, FL",15511997,686,9945,True
378912984,fyinktattoos,"522 Queen St West,  Toronto",1394,98,2060,False
616009003,NScherzyUSA,"California, USA",3973,111,44299,False
1943324760,chrisfreb_havre,"Le Havre, France",3263,1166,20752,False
235984043,ignazio_dagosto,Bari,610,90,307,False
386628460,trientrenos,,11090,1621,7895,False
50883209,PUMA,,1765359,63,72192,True
