longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,bedrooms_per_room,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
0.7480079681274887,0.0340063761955367,0.29411764705882354,0.06348883349442946,0.08537371134020619,0.033857451161747806,0.09185959671396565,0.18976979627867202,0.02794701024700596,0.0014156214670551707,0.06330387988734691,1.0,0.0,0.0,0.0,0.0
0.6245019920318722,0.21679064824654626,0.0784313725490196,0.0281579081243323,0.02963917525773196,0.01760139017349141,0.0309932785660941,0.25323788637398104,0.03902981722211303,0.0024654301809038416,0.046900716145949956,0.0,1.0,0.0,0.0,0.0
0.6195219123505975,0.14984059511158376,0.7058823529411764,0.04331790201963676,0.05331829896907216,0.021721460803273633,0.06385362210604931,0.23473469331457497,0.027259732254848255,0.0012628910379483944,0.056896321039326465,1.0,0.0,0.0,0.0,0.0
0.5906374501992033,0.1795961742826777,0.6470588235294117,0.038790252836139794,0.04445876288659794,0.029737380531965583,0.05078416728902166,0.35646404877174115,0.031660740206687986,0.002567840527298198,0.05211379159993149,1.0,0.0,0.0,0.0,0.0
0.6334661354581677,0.13177470775770495,0.35294117647058826,0.18805005850333215,0.27319587628865977,0.09952633201603184,0.2970500373412995,0.1796526944455939,0.024963022499906194,0.001238252196435567,0.06938040192880975,1.0,0.0,0.0,0.0,0.0
0.5886454183266938,0.17109458023379398,0.7058823529411764,0.03380475148801953,0.04574742268041237,0.015022842568457637,0.051717699775952204,0.19181804388904983,0.025959272197250256,0.0009975462934920533,0.06388135093399368,1.0,0.0,0.0,0.0,0.0
0.2041832669322705,0.5334750265674817,0.6666666666666666,0.04748944396398229,0.05621778350515464,0.026402085260237115,0.061799850634802096,0.34609867450104137,0.03192380127551534,0.0017265888549135564,0.05421103085749717,0.0,0.0,0.0,0.0,1.0
0.6962151394422307,0.07013815090329478,0.49019607843137253,0.06208984076919163,0.07731958762886598,0.03929482328540598,0.09036594473487679,0.19253527537551207,0.027735345319332992,0.001769327395750303,0.05766220297944915,0.0,0.0,0.0,0.0,1.0
0.6474103585657378,0.13390010626992543,0.6470588235294117,0.040367299180953345,0.04526417525773196,0.024356063791025534,0.04723674383868559,0.22931407842650448,0.03634516894609151,0.0021947610730320647,0.05069798949285325,1.0,0.0,0.0,0.0,0.0
0.3017928286852598,0.7173219978746017,0.19607843137254904,0.06699903342320801,0.08102448453608248,0.03514672496426469,0.08271097834204631,0.21154190976676185,0.03411134627354126,0.0017160317137573044,0.05561225407554791,0.0,1.0,0.0,0.0,0.0
0.23605577689242985,0.513283740701381,0.6862745098039215,0.04184260060029506,0.05509020618556701,0.029681325149247456,0.06142643764002988,0.2810375029309941,0.027401033163582306,0.002024841825012049,0.061764501619375474,1.0,0.0,0.0,0.0,0.0
0.621513944223107,0.1551540913921361,0.6274509803921569,0.0732563463397263,0.11662371134020619,0.0741892990274391,0.13554891710231518,0.14655659921932113,0.02012983366690866,0.0023722073688027096,0.07733395170644275,1.0,0.0,0.0,0.0,0.0
0.23804780876493936,0.5005313496280555,0.35294117647058826,0.04710790049346288,0.05750644329896907,0.022057793099582387,0.06441374159820763,0.2769410077102385,0.030004776238138395,0.0012749855634242731,0.05630805183052764,1.0,0.0,0.0,0.0,0.0
0.22111553784860583,0.5472901168969182,0.3137254901960784,0.060385613267538274,0.12355025773195877,0.03399758961854312,0.11967886482449591,0.19965931504393047,0.018262462344003604,0.0009647416962914325,0.10312044408674696,0.0,0.0,0.0,1.0,0.0
0.3635458167330672,0.6535600425079702,0.23529411764705882,0.1141069339166709,0.13192654639175258,0.05857787494044116,0.13666915608663183,0.24627246520737645,0.03544185150540809,0.001737582214606711,0.05254219755952739,0.0,1.0,0.0,0.0,0.0
0.239043824701195,0.5015940488841655,0.6470588235294117,0.03754387749910973,0.040753865979381444,0.01628408867961546,0.04555638536221061,0.3456641977352037,0.03476347619696541,0.001353308005151529,0.048684281835313224,1.0,0.0,0.0,0.0,0.0
0.4541832669322705,0.44739638682252947,0.6274509803921569,0.08025130996591544,0.15012886597938144,0.09885366742341434,0.15758028379387604,0.04297182107832996,0.01851112880659493,0.002800703556401806,0.09316151275285631,0.0,1.0,0.0,0.0,0.0
0.07071713147410286,0.7343251859723701,0.39215686274509803,0.08528768377677162,0.10873067010309279,0.05339275203901454,0.1194921583271098,0.1754044771796251,0.029135470941848707,0.001834524112334663,0.059310012620905926,1.0,0.0,0.0,0.0,0.0
0.2420318725099584,0.5100956429330505,0.6666666666666666,0.008928117210154143,0.01900773195876289,0.010482356568289471,0.018110530246452577,0.17337691893904916,0.017585235514875855,0.002507379888062058,0.1078147070844971,1.0,0.0,0.0,0.0,0.0
0.4910358565737045,0.30393198724760895,0.45098039215686275,0.06560004069797018,0.07699742268041238,0.0403318478656913,0.07879014189693802,0.16174259665383928,0.0352771042659828,0.00217974109016838,0.05359358234851996,0.0,1.0,0.0,0.0,0.0
0.371513944223107,0.513283740701381,0.13725490196078433,0.06618507401943327,0.06862113402061856,0.042798284705288826,0.08084391336818522,0.23917601136536049,0.03455756469127651,0.002273330454018601,0.045817548732061814,0.0,1.0,0.0,0.0,0.0
0.18625498007967956,0.5579171094580229,0.9999999999999999,0.11896525410795136,0.16961984536082475,0.06286611171837776,0.1816654219566841,0.24930000965503923,0.026088060800698025,0.0012966593071002622,0.06786401423031418,0.0,0.0,0.0,1.0,0.0
0.20717131474103567,0.5568544102019128,0.9999999999999999,0.030930457343439997,0.04220360824742268,0.017573362482132347,0.04910380881254668,0.22557619894898,0.02472594971343449,0.0013560237940712602,0.06453261585768308,0.0,0.0,0.0,1.0,0.0
0.23007968127489953,0.5696068012752393,0.37254901960784315,0.1389072595004324,0.16784793814432988,0.06465988396535777,0.17942494398805078,0.3585260892953201,0.03229620331056981,0.0013732414804935493,0.05549551633182693,0.0,0.0,0.0,1.0,0.0
0.2918326693227087,0.6493092454835283,0.39215686274509803,0.05768937274253446,0.07941365979381443,0.03234395582835842,0.08271097834204631,0.11021227293416645,0.028269040822256,0.0015351917958029838,0.06512324386978925,0.0,1.0,0.0,0.0,0.0
0.529880478087648,0.3049946865037194,0.7058823529411764,0.04464058605077071,0.07103737113402062,0.025449143754028982,0.06777445855115759,0.10573647260037795,0.026241355424779837,0.0014514108913479822,0.07733480266467488,0.0,1.0,0.0,0.0,0.0
0.6972111553784863,0.17321997874601536,0.5294117647058824,0.04830340336775703,0.05960051546391753,0.041396900137335685,0.06329350261389097,0.17134246424187255,0.03165306164961096,0.002935576876588077,0.05704941844029849,0.0,1.0,0.0,0.0,0.0
0.6045816733067717,0.1625929861849098,0.25490196078431376,0.04878669176374828,0.148840206185567,0.0623055578911965,0.14749813293502614,0.12105350271030745,0.009226243398127615,0.0017046744189100215,0.16012814564234973,1.0,0.0,0.0,0.0,0.0
0.48605577689242985,0.4410201912858658,0.35294117647058826,0.08508419392582794,0.09455541237113402,0.04414361389052384,0.10082150858849889,0.19253527537551207,0.035887699051626226,0.0017858185721324436,0.05001907083857656,0.0,1.0,0.0,0.0,0.0
0.050796812749002385,0.8225292242295428,0.5294117647058824,0.07129775652439334,0.09713273195876289,0.030550183581378402,0.08140403286034355,0.11008813671535568,0.037525626198458666,0.0014510434312407236,0.06429470205362069,1.0,0.0,0.0,0.0,0.0
0.5079681274900398,0.3921360255047821,0.45098039215686275,0.05110138881823269,0.056862113402061855,0.02881246671711651,0.06516056758775206,0.20211445359374358,0.03274861463366952,0.001806647453842221,0.05016691799342,0.0,1.0,0.0,0.0,0.0
0.6005976095617527,0.17428267800212538,0.8431372549019608,0.04039273541232131,0.062338917525773196,0.023234956136663022,0.06310679611650487,0.20000413787396037,0.02527230057028286,0.0014121142751717204,0.07462408082161727,1.0,0.0,0.0,0.0,0.0
0.6135458167330672,0.15409139213602607,0.8039215686274509,0.03619575723660782,0.06990979381443299,0.04299447854480226,0.07225541448842421,0.17320450752403416,0.01806443631629938,0.002622518533339536,0.09663299572481415,1.0,0.0,0.0,0.0,0.0
0.6384462151394423,0.14027630180658868,0.6666666666666666,0.05395024673144427,0.06684922680412371,0.03486644805067406,0.070201643017177,0.29310630198204163,0.03194056164547784,0.0020976565660138697,0.05732879383056481,1.0,0.0,0.0,0.0,0.0
0.6005976095617527,0.15727948990435747,0.9019607843137254,0.041766291906191175,0.055412371134020616,0.03130693124807309,0.06273338312173264,0.10374339664280495,0.02660420951168023,0.0021094601908831323,0.062338574864670544,1.0,0.0,0.0,0.0,0.0
0.4701195219123502,0.43570669500531345,0.6274509803921569,0.02619931830899934,0.02883376288659794,0.01729308556854172,0.03211351755041075,0.20074205873022444,0.034263632986830835,0.0023103298855081055,0.049637768537837794,0.0,1.0,0.0,0.0,0.0
0.6653386454183252,0.09776833156216824,0.45098039215686275,0.09068016482677926,0.11597938144329897,0.03940693405084223,0.101008215085885,0.2863339816002538,0.038684788044031575,0.0015310421358072,0.059539291621595526,1.0,0.0,0.0,0.0,0.0
0.345617529880478,0.513283740701381,0.45098039215686275,0.03276186600193315,0.035438144329896906,0.019086857815521736,0.04088872292755788,0.151094467662515,0.033561684471940474,0.0019335551318106843,0.0485027397469172,0.0,1.0,0.0,0.0,0.0
0.621513944223107,0.15621679064824656,0.8235294117647058,0.03899374268708348,0.061855670103092786,0.03136298663079122,0.0700149365197909,0.13521192811133642,0.020967619775047068,0.0018378756064882772,0.07706472129446013,1.0,0.0,0.0,0.0,0.0
0.202191235059761,0.6142401700318807,0.411764705882353,0.06300554509843821,0.08472938144329897,0.041340844754617564,0.09148618371919344,0.24743796637287763,0.02781894139799415,0.0018603581409604411,0.06330968109826632,0.0,0.0,0.0,1.0,0.0
0.621513944223107,0.15727948990435747,0.3137254901960784,0.24299231825812687,0.3075064432989691,0.14787409961041506,0.34391336818521284,0.3207955752334451,0.028792750323899656,0.0017466754497460174,0.05872192536118404,1.0,0.0,0.0,0.0,0.0
0.48007968127489953,0.4367693942614239,0.8235294117647058,0.04247850638449407,0.05122422680412371,0.02951315900109308,0.05115758028379388,0.1418118370781093,0.035104959242309386,0.0025218701133720126,0.05548355903043443,0.0,1.0,0.0,0.0,0.0
0.5926294820717128,0.17321997874601536,0.45098039215686275,0.11286055857964084,0.20634664948453607,0.06777095770621373,0.21994025392083646,0.12174314837036733,0.01871604351949626,0.0010939500587028301,0.090744226044709,1.0,0.0,0.0,0.0,0.0
0.5288844621513924,0.29543039319872477,0.37254901960784315,0.0007885231724067762,0.0014497422680412372,0.0008688584321309453,0.0011202389843166542,0.04828209266079089,0.024823118173905714,0.002863008893382581,0.09381786362128396,0.0,1.0,0.0,0.0,0.0
0.2519920318725095,0.5812964930924549,0.47058823529411764,0.07661392888029708,0.09729381443298969,0.0451526107794501,0.10567587752053773,0.20498337953959256,0.029712923920251724,0.0017295756047956438,0.05903868637677714,0.0,1.0,0.0,0.0,0.0
0.7101593625498008,0.030818278427205303,0.3137254901960784,0.028437706669379864,0.029800257731958765,0.015415230247484516,0.03790141896938014,0.36173294161459846,0.030917272308304405,0.0016137027845733961,0.04663193249494802,0.0,0.0,0.0,0.0,1.0
0.6982071713147402,0.14877789585547285,0.37254901960784315,0.11657424835936307,0.09536082474226804,0.046441884581966984,0.11071695294996267,0.4768348022785893,0.046755455979735856,0.001688024321422026,0.03332237386015992,0.0,1.0,0.0,0.0,0.0
0.5079681274900398,0.34537725823591936,0.13725490196078433,0.0830492954163911,0.12806056701030927,0.07559068359539224,0.1280806572068708,0.08564709452283417,0.025742010772227264,0.0026010012913231816,0.07448576848822847,0.0,1.0,0.0,0.0,0.0
0.6025896414342622,0.1285866099893731,0.43137254901960786,0.049626087398890975,0.08295747422680412,0.04066818016200006,0.09783420463032115,0.20728679604419253,0.01839836810528915,0.001667376836972332,0.08188239955213218,1.0,0.0,0.0,0.0,0.0
0.6125498007968115,0.14027630180658868,0.5098039215686274,0.06933916670906037,0.13933634020618557,0.047282715322738866,0.14787154592979837,0.14803933738844982,0.016411374609625537,0.001155728608768558,0.10104479631907413,1.0,0.0,0.0,0.0,0.0
0.6015936254980065,0.16471838469713118,0.5294117647058824,0.018161469196723814,0.042686855670103094,0.024888589926847726,0.04910380881254668,0.09639867036316742,0.011269793256453218,0.002148614445799733,0.12032012275861104,1.0,0.0,0.0,0.0,0.0
0.6394422310756962,0.13921360255047865,0.6274509803921569,0.06315816248664598,0.08762886597938144,0.05196333977970234,0.0825242718446602,0.16879077529965109,0.0317904801508137,0.002808634728862532,0.06573127416281944,1.0,0.0,0.0,0.0,0.0
0.2529880478087634,0.513283740701381,0.49019607843137253,0.07582540570789031,0.08650128865979381,0.05403738894027299,0.09634055265123227,0.317926649287596,0.03293094714326149,0.002442774279020488,0.05170580074142012,1.0,0.0,0.0,0.0,0.0
0.610557768924302,0.144527098831031,0.7254901960784313,0.02009462278068881,0.025289948453608248,0.01894671935872642,0.03080657206870799,0.21798320023172096,0.025828008188917388,0.0027148311552204593,0.05866153504045913,1.0,0.0,0.0,0.0,0.0
0.5906374501992033,0.16471838469713118,0.7647058823529411,0.09019687643078801,0.06282216494845361,0.02861627287760307,0.06870799103808814,1.0,0.06016228205632142,0.0016700397238127054,0.026446117575398866,1.0,0.0,0.0,0.0,0.0
0.21812749003984067,0.5228480340063761,0.6078431372549019,0.0675840667446711,0.10615335051546392,0.039238767902687856,0.1364824495892457,0.25977572723134856,0.017776702044691707,0.000983183497268095,0.0761291568609276,0.0,0.0,0.0,1.0,0.0
0.24103585657370452,0.5090329436769392,0.8431372549019608,0.03670448186396703,0.04655283505154639,0.018862636284649233,0.05227781926811053,0.21207293692500795,0.028469252371118497,0.0013719613251785417,0.05905055383063638,1.0,0.0,0.0,0.0,0.0
0.5249003984063734,0.17321997874601536,0.6078431372549019,0.004069797018873683,0.0032216494845360823,0.0016816614815437652,0.005041075429424944,0.4689935311237087,0.032630679073243796,0.0011910970829505912,0.034436060458181296,0.0,0.0,0.0,0.0,1.0
0.4501992031872497,0.4452709883103081,0.39215686274509803,0.04313984840006104,0.057345360824742266,0.03766921718658034,0.05862584017923824,0.13198438642225624,0.03022930665664917,0.002873195445723046,0.06247888484247518,0.0,1.0,0.0,0.0,0.0
0.580677290836654,0.15727948990435747,0.45098039215686275,0.18853334689932338,0.2823775773195876,0.07595504358306006,0.2940627333831217,0.3163266713562572,0.025383345882885044,0.0008273084431531819,0.07193786340632165,1.0,0.0,0.0,0.0,0.0
0.22709163346613614,0.513283740701381,0.411764705882353,0.0957419748690034,0.11678479381443299,0.0463578015078898,0.14189693801344286,0.29669935587095353,0.027113995005334166,0.001192808670824613,0.05617098579821949,0.0,0.0,0.0,1.0,0.0
0.7370517928286855,0.030818278427205303,0.25490196078431376,0.31823269064455406,0.40335051546391754,0.17898483701897472,0.4352128454070202,0.19366629425801024,0.03008098217280692,0.0016466753807145235,0.05882694839231952,1.0,0.0,0.0,0.0,0.0
0.6005976095617527,0.1360255047821468,0.47058823529411764,0.0656509131607061,0.0821520618556701,0.03408167269262031,0.0946601941747573,0.27083764361870877,0.028073005247433502,0.0013701336247161112,0.05799980650710295,1.0,0.0,0.0,0.0,0.0
0.19223107569720987,0.5579171094580229,0.09803921568627451,0.016889657628325786,0.048163659793814435,0.018274054766108917,0.05265123226288275,0.2029213390160136,0.008728028671227185,0.0012988709551326073,0.1485826974327961,0.0,0.0,0.0,1.0,0.0
0.5906374501992033,0.15409139213602607,0.43137254901960786,0.1409675942412372,0.20022551546391754,0.07971075422517447,0.2290888722927558,0.27054109598488296,0.02403634563202727,0.0013070627543074437,0.06754767566032344,1.0,0.0,0.0,0.0,0.0
0.32968127490039656,0.5483528161530291,0.9999999999999999,0.008724627359210459,0.009181701030927834,0.003307267580369405,0.007094846900672145,0.1933559537109833,0.05394685122273071,0.0018772052906340922,0.04759936196685552,0.0,1.0,0.0,0.0,0.0
0.20816733067728954,0.5664187035069075,0.9999999999999999,0.027496566108765327,0.05943943298969072,0.09344432299111521,0.06497386109036596,0.0621577633411953,0.014031100718356804,0.0071154724812154185,0.10967864864932175,0.0,0.0,0.0,1.0,0.0
0.42729083665338585,0.713071200850159,0.39215686274509803,0.06239507554560715,0.08424613402061856,0.01628408867961546,0.04312920089619119,0.1731079571316258,0.06693637761106748,0.0014598987467010585,0.06361797679175714,0.0,1.0,0.0,0.0,0.0
0.4392430278884465,0.6780021253985122,0.45098039215686275,0.03184616167268657,0.034471649484536085,0.006502424395302559,0.017550410754294248,0.2827616170811437,0.08505360268036798,0.001412804613829107,0.04855321780165315,0.0,1.0,0.0,0.0,0.0
0.6245019920318722,0.14346439957492052,0.6274509803921569,0.054051991656916105,0.06974871134020619,0.05723254575520614,0.07916355489171024,0.24138287747755205,0.0275035487748439,0.0033059924036719754,0.060240357967866746,1.0,0.0,0.0,0.0,0.0
0.5019920318725095,0.38894792773645115,0.43137254901960786,0.04657373963473571,0.05315721649484536,0.029737380531965583,0.06217326362957431,0.1824388629122357,0.030921926851130536,0.001998816761579306,0.05180701482342357,0.0,1.0,0.0,0.0,0.0
0.25597609561752854,0.4654622741764083,0.35294117647058826,0.038383273134252424,0.04043170103092784,0.027242916001008997,0.04929051530993279,0.26832043695949026,0.032427173726494125,0.002392570163207991,0.04685775548633039,1.0,0.0,0.0,0.0,0.0
0.6045816733067717,0.16046758767268843,0.8431372549019608,0.024469654575978023,0.06153350515463918,0.05050589982903108,0.06964152352501868,0.0675990675990676,0.010306239529812545,0.003316344427707736,0.12964033936409253,1.0,0.0,0.0,0.0,0.0
0.7440239043824697,0.1817215727948991,0.19607843137254904,0.027547438571501246,0.03157216494845361,0.006362285938507245,0.016430171769977596,0.3078854084771245,0.07792065586658056,0.0014994256786964627,0.052199391803234456,0.0,1.0,0.0,0.0,0.0
0.4760956175298805,0.44208289054197714,0.6470588235294117,0.04458971358803479,0.05670103092783505,0.02511281145772023,0.06254667662434654,0.15050826885146412,0.02904666019435756,0.0015896369532974806,0.05920284129620925,0.0,1.0,0.0,0.0,0.0
0.29880478087649465,0.6386822529224228,0.411764705882353,0.06615963778806531,0.06588273195876289,0.03399758961854312,0.07561613144137418,0.3132922304519938,0.03746996006310378,0.001847200638030756,0.04349011289059658,0.0,1.0,0.0,0.0,0.0
0.6025896414342622,0.1625929861849098,0.3333333333333333,0.09546217632395583,0.06942654639175258,0.09229518764539364,0.2725914861837192,0.12212934994000084,0.01023380026453345,0.0012571114584912016,0.02818678702054058,1.0,0.0,0.0,0.0,0.0
0.6125498007968115,0.15727948990435747,0.8039215686274509,0.012514625833036577,0.01900773195876289,0.015275091790689201,0.021844660194174758,0.22443828360988127,0.021696749003107994,0.003148724566276586,0.07351538941729825,1.0,0.0,0.0,0.0,0.0
